timestamp,strategy,regime,fair_price,best_bid,best_ask,recent_volatility,inventory,cash,pnl,bid_depth,ask_depth
465,FixedSpread,Balanced,100.092873,100.051254,100.311599,0.008259,-8,846.410031,45.667048,1039,777
466,FixedSpread,Balanced,100.091495,100.051254,100.137923,0.007846,-8,846.410031,45.678069,1039,793
467,FixedSpread,Balanced,100.104353,100.051254,100.137923,0.008146,-8,846.410031,45.575205,1039,782
468,FixedSpread,Balanced,100.090341,100.011939,100.137923,0.008498,0,46.000000,46.000000,1022,782
469,FixedSpread,Balanced,100.089110,100.037488,100.137923,0.008062,0,46.000000,46.000000,1025,782
470,FixedSpread,Balanced,100.100692,100.050692,100.150692,0.008274,0,46.000000,46.000000,1035,775
471,FixedSpread,Balanced,100.114971,100.050692,100.150692,0.008634,-4,446.602766,46.142882,1035,771
472,FixedSpread,Balanced,100.122544,100.050692,100.150692,0.008570,-8,847.205532,46.225182,1035,767
473,FixedSpread,Balanced,100.134264,100.050692,100.370899,0.008759,-10,1047.506916,46.164272,1035,747
474,FixedSpread,Balanced,100.144086,100.050692,100.374379,0.008823,-10,1047.506916,46.066053,1035,735
475,FixedSpread,Balanced,100.160835,100.050692,100.374379,0.009299,-10,1047.506916,45.898570,1035,721
476,FixedSpread,Balanced,100.175602,100.050692,100.389588,0.009627,-10,1047.506916,45.750899,1035,711
477,FixedSpread,Balanced,100.183067,100.050692,100.389588,0.009497,-10,1047.506916,45.676249,1035,707
478,FixedSpread,Balanced,100.181540,100.050692,100.271175,0.009019,-10,1047.506916,45.691514,1035,711
479,FixedSpread,Balanced,100.185361,100.147222,100.271175,0.008707,-10,1047.506916,45.653301,1046,711
480,FixedSpread,Balanced,100.170963,100.120963,100.220963,0.009048,-9,947.456224,45.917557,1044,721
481,FixedSpread,Balanced,100.167944,100.120963,100.220963,0.008687,-9,947.456224,45.944728,1044,739
482,FixedSpread,Balanced,100.184414,100.120963,100.305256,0.009154,-19,1949.665854,46.161981,1044,720
483,FixedSpread,Balanced,100.181668,100.145677,100.305256,0.008769,-19,1949.665854,46.214171,1053,720
484,FixedSpread,Balanced,100.174473,100.145677,100.305256,0.008675,-19,1949.665854,46.350873,1052,720
485,FixedSpread,Balanced,100.189390,100.145677,100.305256,0.009049,-19,1949.665854,46.067450,1052,709
486,FixedSpread,Balanced,100.176973,100.145677,100.305256,0.009251,-19,1949.665854,46.303373,1046,709
487,FixedSpread,Balanced,100.190615,100.145677,100.389588,0.009515,-19,1949.665854,46.044177,1046,704
488,FixedSpread,Balanced,100.201732,100.145677,100.389588,0.009611,-19,1949.665854,45.832941,1046,702
489,FixedSpread,Balanced,100.197852,100.145677,100.361257,0.009267,-19,1949.665854,45.906674,1046,714
490,FixedSpread,Balanced,100.185824,100.135824,100.235824,0.009433,-2,248.101383,47.729735,1037,724
491,FixedSpread,Balanced,100.172126,100.011939,100.235824,0.009689,10,-953.358242,48.363022,1017,724
492,FixedSpread,Balanced,100.173723,100.011939,100.206115,0.009203,10,-953.358242,48.378984,1017,739
493,FixedSpread,Balanced,100.190573,100.011939,100.206115,0.009662,10,-953.358242,48.547483,1017,730
494,FixedSpread,Balanced,100.189009,100.162684,100.206115,0.009176,10,-953.358242,48.531850,1019,730
495,FixedSpread,Balanced,100.197064,100.162684,100.361257,0.009109,0,49.000000,49.000000,1019,710
496,FixedSpread,Balanced,100.201709,100.162684,100.354430,0.008841,0,49.000000,49.000000,1019,728
497,FixedSpread,Balanced,100.188275,99.975013,100.354430,0.009116,0,49.000000,49.000000,1011,728
498,FixedSpread,Balanced,100.185234,100.056167,100.354430,0.008752,0,49.000000,49.000000,1019,728
499,FixedSpread,Balanced,100.188166,100.056167,100.327455,0.008403,0,49.000000,49.000000,1019,738
500,FixedSpread,Balanced,100.180138,100.130138,100.230138,0.008380,0,49.000000,49.000000,1016,748
501,FixedSpread,Balanced,100.165158,100.130138,100.230138,0.008776,1,-51.130138,49.035020,1015,748
502,FixedSpread,Balanced,100.151290,99.969096,100.230138,0.009082,10,-952.301383,49.211518,999,748
503,FixedSpread,Balanced,100.153687,99.969096,100.183642,0.008681,10,-952.301383,49.235491,999,767
504,FixedSpread,Balanced,100.137912,99.950473,100.183642,0.009106,10,-952.301383,49.077734,986,767
505,FixedSpread,Balanced,100.137187,99.960345,100.183642,0.008604,10,-952.301383,49.070483,990,767
506,FixedSpread,Balanced,100.145117,99.960345,100.183642,0.008563,10,-952.301383,49.149786,990,762
507,FixedSpread,Balanced,100.128911,99.960345,100.183642,0.009022,10,-952.301383,48.987727,988,762
508,FixedSpread,Balanced,100.125018,99.960345,100.183642,0.008714,10,-952.301383,48.948802,997,762
509,FixedSpread,Balanced,100.124611,99.960345,100.183642,0.008216,10,-952.301383,48.944728,997,773
510,FixedSpread,Balanced,100.134963,100.084963,100.183642,0.008344,10,-952.301383,49.048249,1007,780
511,FixedSpread,Balanced,100.122164,100.084963,100.183642,0.008611,11,-1052.386346,48.957462,1006,780
512,FixedSpread,Balanced,100.123676,100.084963,100.183642,0.008185,11,-1052.386346,48.974088,1006,795
513,FixedSpread,Balanced,100.127113,100.084963,100.183642,0.007900,11,-1052.386346,49.011899,1023,795
514,FixedSpread,Balanced,100.140875,100.084963,100.184963,0.008252,2,-150.721677,49.560073,1023,775
515,FixedSpread,Balanced,100.125546,99.960499,100.184963,0.008677,11,-1051.486346,49.894663,1008,775
516,FixedSpread,Balanced,100.126975,99.960499,100.184963,0.008242,11,-1051.486346,49.910380,1008,783
517,FixedSpread,Balanced,100.122660,99.960499,100.184963,0.008006,11,-1051.486346,49.862916,1008,798
518,FixedSpread,Balanced,100.126372,99.960499,100.184963,0.007748,11,-1051.486346,49.903749,1022,798
519,FixedSpread,Balanced,100.130444,99.960499,100.184963,0.007528,11,-1051.486346,49.948540,1022,811
520,FixedSpread,Balanced,100.127711,100.077711,100.177711,0.007240,11,-1051.486346,49.918480,1032,823
521,FixedSpread,Balanced,100.144479,100.077711,100.177711,0.007812,8,-750.953211,50.202624,1032,820
522,FixedSpread,Balanced,100.155694,100.077711,100.185827,0.008016,0,50.475732,50.475732,1032,803
523,FixedSpread,Balanced,100.141616,99.960499,100.185827,0.008380,10,-950.301383,51.114778,1016,803
524,FixedSpread,Balanced,100.146434,99.960499,100.185827,0.008166,10,-950.301383,51.162958,1016,822
525,FixedSpread,Balanced,100.143619,99.960499,100.185827,0.007845,10,-950.301383,51.134803,1016,841
526,FixedSpread,Balanced,100.153037,99.960499,100.188609,0.007939,10,-950.301383,51.228992,1016,833
527,FixedSpread,Balanced,100.168283,99.960499,100.212550,0.008378,10,-950.301383,51.381445,1016,813
528,FixedSpread,Balanced,100.181271,99.960499,100.241904,0.008654,0,52.000000,52.000000,1016,799
529,FixedSpread,Balanced,100.170949,99.950473,100.241904,0.008754,0,52.000000,52.000000,1008,799
530,FixedSpread,Balanced,100.162330,100.112330,100.212330,0.008746,0,52.000000,52.000000,1002,809
531,FixedSpread,Balanced,100.179285,100.112330,100.212330,0.009239,-3,352.636991,52.099137,1002,806
532,FixedSpread,Balanced,100.180275,100.112330,100.212330,0.008744,-3,352.636991,52.096168,1002,811
533,FixedSpread,Balanced,100.187601,100.112330,100.241904,0.008659,-10,1054.123304,52.247294,1002,802
534,FixedSpread,Balanced,100.186905,100.112330,100.241904,0.008181,-10,1054.123304,52.254251,1003,802
535,FixedSpread,Balanced,100.195281,100.112330,100.274441,0.008193,-10,1054.123304,52.170499,1003,788
536,FixedSpread,Balanced,100.208594,100.112330,100.274441,0.008500,-10,1054.123304,52.037368,1003,780
537,FixedSpread,Balanced,100.198358,99.944384,100.274441,0.008604,0,53.000000,53.000000,984,780
538,FixedSpread,Balanced,100.215066,99.944384,100.291129,0.009090,0,53.000000,53.000000,984,768
539,FixedSpread,Balanced,100.229502,99.944384,100.291129,0.009411,0,53.000000,53.000000,984,766
540,FixedSpread,Balanced,100.221416,100.171416,100.271416,0.009331,0,53.000000,53.000000,988,776
541,FixedSpread,Balanced,100.228873,100.171416,100.291129,0.009219,-10,1055.714163,53.425435,988,764
542,FixedSpread,Balanced,100.240377,100.171416,100.311114,0.009356,-10,1055.714163,53.310389,988,754
543,FixedSpread,Balanced,100.229485,100.171416,100.311114,0.009448,-2,254.342833,53.883862,980,754
544,FixedSpread,Balanced,100.241855,100.171416,100.327455,0.009624,-2,254.342833,53.859122,980,737
545,FixedSpread,Balanced,100.239704,100.171416,100.327455,0.009175,-2,254.342833,53.863424,988,737
546,FixedSpread,Balanced,100.251831,100.171416,100.354430,0.009352,-2,254.342833,53.839170,988,720
547,FixedSpread,Balanced,100.242998,100.071510,100.354430,0.009321,0,54.000000,54.000000,979,720
548,FixedSpread,Balanced,100.231072,99.898180,100.354430,0.009477,0,54.000000,54.000000,960,720
549,FixedSpread,Balanced,100.227387,100.032437,100.354430,0.009130,0,54.000000,54.000000,971,720
550,FixedSpread,Balanced,100.241686,100.191686,100.291686,0.009440,0,54.000000,54.000000,981,722
551,FixedSpread,Balanced,100.239653,100.191686,100.291686,0.008996,0,54.000000,54.000000,981,735
552,FixedSpread,Balanced,100.234674,100.191686,100.291686,0.008755,0,54.000000,54.000000,981,740
553,FixedSpread,Balanced,100.232241,100.191686,100.291686,0.008375,0,54.000000,54.000000,981,757
554,FixedSpread,Balanced,100.233204,100.191686,100.259775,0.007931,0,54.000000,54.000000,981,761
555,FixedSpread,Balanced,100.217006,100.191686,100.259775,0.008427,1,-46.191686,54.025320,980,761
556,FixedSpread,Balanced,100.206467,100.191686,100.259775,0.008553,3,-246.575057,54.044344,978,761
557,FixedSpread,Balanced,100.207828,100.191686,100.218392,0.008122,3,-246.575057,54.048427,978,772
558,FixedSpread,Balanced,100.209206,100.191686,100.218392,0.007717,3,-246.575057,54.052563,978,779
559,FixedSpread,Balanced,100.205628,100.191686,100.218392,0.007469,3,-246.575057,54.041827,978,785
560,FixedSpread,Balanced,100.217116,100.191686,100.250479,0.007710,3,-246.575057,54.076293,988,783
561,FixedSpread,Balanced,100.232197,100.191686,100.250479,0.008152,3,-246.575057,54.121533,988,778
562,FixedSpread,Balanced,100.243071,100.191686,100.267116,0.008316,2,-146.307940,54.178201,988,772
563,FixedSpread,Balanced,100.241134,100.191686,100.267116,0.007933,2,-146.307940,54.174327,991,772
564,FixedSpread,Balanced,100.240635,100.191686,100.267116,0.007487,2,-146.307940,54.173330,1003,772
565,FixedSpread,Balanced,100.229457,100.180748,100.267116,0.007708,9,-847.649739,54.415373,995,772
566,FixedSpread,Balanced,100.219341,100.167116,100.267116,0.007853,11,-1047.983972,54.428779,991,772
567,FixedSpread,Balanced,100.227767,100.167116,100.267116,0.007887,6,-546.648390,54.718212,991,767
568,FixedSpread,Balanced,100.227939,100.167116,100.267116,0.007424,6,-546.648390,54.719246,1006,767
569,FixedSpread,Balanced,100.235656,100.167116,100.291686,0.007442,-5,556.461875,55.283593,1006,756
570,FixedSpread,Balanced,100.251128,100.201128,100.301128,0.007924,-8,857.336931,55.327909,1016,749
571,FixedSpread,Balanced,100.244008,100.158128,100.301128,0.007875,10,-946.011278,56.428804,996,749
572,FixedSpread,Balanced,100.236728,100.153211,100.301128,0.007840,10,-946.011278,56.356006,979,749
573,FixedSpread,Balanced,100.221086,100.153211,100.301128,0.008308,10,-946.011278,56.199585,976,749
574,FixedSpread,Balanced,100.232228,100.153211,100.361257,0.008478,0,57.000000,57.000000,976,738
575,FixedSpread,Balanced,100.242120,100.153211,100.389588,0.008563,0,57.000000,57.000000,976,723
576,FixedSpread,Balanced,100.241860,100.160908,100.389588,0.008065,0,57.000000,57.000000,981,723
577,FixedSpread,Balanced,100.225742,100.153211,100.389588,0.008548,0,57.000000,57.000000,972,723
578,FixedSpread,Balanced,100.224146,100.153211,100.389588,0.008131,0,57.000000,57.000000,992,723
579,FixedSpread,Balanced,100.236469,100.153211,100.400000,0.008382,0,57.000000,57.000000,992,714
580,FixedSpread,Balanced,100.246492,100.196492,100.296492,0.008481,0,57.000000,57.000000,1002,705
581,FixedSpread,Balanced,100.256917,100.196492,100.400000,0.008597,-10,1059.964921,57.395755,1002,688
582,FixedSpread,Balanced,100.245365,100.142495,100.400000,0.008775,0,58.000000,58.000000,991,688
583,FixedSpread,Balanced,100.234627,100.142495,100.400000,0.008892,0,58.000000,58.000000,988,688
584,FixedSpread,Balanced,100.250430,100.142495,100.400000,0.009307,0,58.000000,58.000000,988,671
585,FixedSpread,Balanced,100.246910,100.142495,100.399286,0.008960,0,58.000000,58.000000,988,690
586,FixedSpread,Balanced,100.251550,100.142495,100.300183,0.008701,0,58.000000,58.000000,988,694
587,FixedSpread,Balanced,100.247857,100.142495,100.300183,0.008400,0,58.000000,58.000000,988,707
588,FixedSpread,Balanced,100.247525,100.142495,100.300183,0.007916,0,58.000000,58.000000,993,707
589,FixedSpread,Balanced,100.235152,100.108513,100.300183,0.008184,0,58.000000,58.000000,976,707
590,FixedSpread,Balanced,100.233176,100.183176,100.283176,0.007811,0,58.000000,58.000000,1006,717
591,FixedSpread,Balanced,100.223794,100.183176,100.283176,0.007905,1,-42.183176,58.040618,1005,717
592,FixedSpread,Balanced,100.214051,100.131685,100.283176,0.008016,10,-943.831761,58.308751,986,717
593,FixedSpread,Balanced,100.216696,100.131685,100.283176,0.007693,10,-943.831761,58.335204,1004,717
594,FixedSpread,Balanced,100.209658,100.131685,100.283176,0.007654,10,-943.831761,58.264817,1001,717
595,FixedSpread,Balanced,100.225127,100.131685,100.399286,0.008123,0,59.000000,59.000000,1001,700
596,FixedSpread,Balanced,100.225232,100.131685,100.399286,0.007642,0,59.000000,59.000000,1007,700
597,FixedSpread,Balanced,100.227109,100.131685,100.325832,0.007296,0,59.000000,59.000000,1007,716
598,FixedSpread,Balanced,100.228554,100.131685,100.325832,0.006945,0,59.000000,59.000000,1007,726
599,FixedSpread,Balanced,100.231488,100.131685,100.325832,0.006704,0,59.000000,59.000000,1010,726
600,FixedSpread,Balanced,100.229434,100.179434,100.279434,0.006425,0,59.000000,59.000000,1028,736
601,FixedSpread,Balanced,100.218763,100.179434,100.279434,0.006680,4,-341.717735,59.157316,1024,736
602,FixedSpread,Balanced,100.233452,100.179434,100.279434,0.007161,-4,460.517735,59.583927,1024,728
603,FixedSpread,Balanced,100.229496,100.179434,100.279434,0.006968,-4,460.517735,59.599751,1024,729
604,FixedSpread,Balanced,100.216572,100.129947,100.279434,0.007326,2,-140.558868,59.874276,1010,729
605,FixedSpread,Balanced,100.229063,100.129947,100.325832,0.007636,0,60.000000,60.000000,1010,718
606,FixedSpread,Balanced,100.233614,100.129947,100.252803,0.007451,0,60.000000,60.000000,1010,731
607,FixedSpread,Balanced,100.241743,100.129947,100.252803,0.007491,0,60.000000,60.000000,1010,729
608,FixedSpread,Balanced,100.237472,100.222200,100.252803,0.007298,0,60.000000,60.000000,1026,729
609,FixedSpread,Balanced,100.248485,100.222200,100.252803,0.007521,0,60.000000,60.000000,1026,727
610,FixedSpread,Balanced,100.263908,100.222200,100.252803,0.007995,0,60.000000,60.000000,1036,730
611,FixedSpread,Balanced,100.273054,100.222200,100.325832,0.008064,-10,1063.139077,60.408537,1036,717
612,FixedSpread,Balanced,100.261085,100.213908,100.325832,0.008298,-9,962.925169,60.575406,1019,717
613,FixedSpread,Balanced,100.249631,100.213908,100.325832,0.008488,-5,562.069539,60.821382,1015,717
614,FixedSpread,Balanced,100.252857,100.213908,100.325832,0.008172,-5,562.069539,60.805255,1015,731
615,FixedSpread,Balanced,100.255063,100.213908,100.325832,0.007814,-5,562.069539,60.794222,1015,735
616,FixedSpread,Balanced,100.263402,100.213908,100.357292,0.007845,-5,562.069539,60.752531,1015,721
617,FixedSpread,Balanced,100.259429,100.213908,100.357292,0.007613,-5,562.069539,60.772393,1024,721
618,FixedSpread,Balanced,100.248364,100.129947,100.357292,0.007820,0,61.000000,61.000000,1006,721
619,FixedSpread,Balanced,100.245832,100.129947,100.259090,0.007503,0,61.000000,61.000000,1006,739
620,FixedSpread,Balanced,100.243536,100.193536,100.259090,0.007191,0,61.000000,61.000000,1027,749
621,FixedSpread,Balanced,100.247966,100.193536,100.259090,0.007025,0,61.000000,61.000000,1031,749
622,FixedSpread,Balanced,100.264607,100.193536,100.259090,0.007602,0,61.000000,61.000000,1031,733
623,FixedSpread,Balanced,100.253934,100.193536,100.259090,0.007786,1,-39.193536,61.060398,1030,733
624,FixedSpread,Balanced,100.257689,100.195630,100.259090,0.007544,1,-39.193536,61.064153,1045,733
625,FixedSpread,Balanced,100.274197,100.195630,100.357292,0.008082,-9,963.741825,61.274055,1045,721
626,FixedSpread,Balanced,100.275540,100.195630,100.357292,0.007678,-9,963.741825,61.261964,1054,721
627,FixedSpread,Balanced,100.275544,100.195630,100.357292,0.007217,-9,963.741825,61.261928,1059,721
628,FixedSpread,Balanced,100.288888,100.195630,100.395282,0.007585,-9,963.741825,61.141830,1059,705
629,FixedSpread,Balanced,100.289409,100.243544,100.395282,0.007161,-9,963.741825,61.137144,1066,705
630,FixedSpread,Balanced,100.278983,100.228983,100.328983,0.007357,-9,963.741825,61.230982,1060,715
631,FixedSpread,Balanced,100.268761,100.228983,100.328983,0.007529,-8,863.512842,61.362757,1059,715
632,FixedSpread,Balanced,100.265018,100.228983,100.328983,0.007302,-8,863.512842,61.392699,1068,715
633,FixedSpread,Balanced,100.267150,100.228983,100.328983,0.006992,-8,863.512842,61.375642,1068,727
634,FixedSpread,Balanced,100.256819,100.195630,100.328983,0.007192,1,-38.548001,61.708818,1057,727
635,FixedSpread,Balanced,100.260173,100.195630,100.317661,0.006962,1,-38.548001,61.712173,1057,737
636,FixedSpread,Balanced,100.275556,100.195630,100.317661,0.007467,1,-38.548001,61.727555,1057,731
637,FixedSpread,Balanced,100.274599,100.195630,100.317661,0.007076,1,-38.548001,61.726598,1057,741
638,FixedSpread,Balanced,100.264848,100.173869,100.317661,0.007237,10,-940.289826,62.358650,1037,741
639,FixedSpread,Balanced,100.267587,100.195593,100.317661,0.006967,10,-940.289826,62.386049,1043,741
640,FixedSpread,Balanced,100.263351,100.213351,100.313351,0.006803,10,-940.289826,62.343688,1053,763
641,FixedSpread,Balanced,100.273007,100.213351,100.313351,0.006974,8,-739.663123,62.520935,1053,761
642,FixedSpread,Balanced,100.285187,100.213351,100.313351,0.007287,7,-639.349772,62.646536,1053,760
643,FixedSpread,Balanced,100.297868,100.213351,100.328983,0.007610,-1,163.172670,62.874803,1053,748
644,FixedSpread,Balanced,100.293104,100.213351,100.328983,0.007440,-1,163.172670,62.879567,1053,755
645,FixedSpread,Balanced,100.291133,100.213351,100.328983,0.007111,-1,163.172670,62.881538,1053,763
646,FixedSpread,Balanced,100.302974,100.213351,100.328983,0.007395,-3,363.830636,62.921715,1053,761
647,FixedSpread,Balanced,100.307876,100.213351,100.328983,0.007246,-3,363.830636,62.907009,1065,761
648,FixedSpread,Balanced,100.297322,100.182354,100.328983,0.007444,7,-638.302878,63.778373,1045,761
649,FixedSpread,Balanced,100.282575,100.173869,100.328983,0.007882,7,-638.302878,63.675150,1036,761
650,FixedSpread,Balanced,100.295358,100.245358,100.345358,0.008176,0,64.000000,64.000000,1046,761
651,FixedSpread,Balanced,100.287423,100.245358,100.345358,0.008162,8,-737.962867,64.336514,1038,761
652,FixedSpread,Balanced,100.273875,100.167388,100.345358,0.008485,10,-938.453584,64.285161,1027,761
653,FixedSpread,Balanced,100.269497,100.167388,100.345358,0.008239,10,-938.453584,64.241382,1042,761
654,FixedSpread,Balanced,100.278799,100.167388,100.378725,0.008302,0,65.000000,65.000000,1042,741
655,FixedSpread,Balanced,100.291096,100.167388,100.386905,0.008542,0,65.000000,65.000000,1042,723
656,FixedSpread,Balanced,100.280305,100.129407,100.386905,0.008677,0,65.000000,65.000000,1028,723
657,FixedSpread,Balanced,100.279633,100.129407,100.386905,0.008197,0,65.000000,65.000000,1028,741
658,FixedSpread,Balanced,100.291446,100.129407,100.386905,0.008414,0,65.000000,65.000000,1028,735
659,FixedSpread,Balanced,100.294378,100.129407,100.386905,0.008085,0,65.000000,65.000000,1028,736
660,FixedSpread,Balanced,100.295743,100.263688,100.345743,0.007682,0,65.000000,65.000000,1050,746
661,FixedSpread,Balanced,100.307333,100.263688,100.386905,0.007916,-10,1068.457430,65.384104,1050,734
662,FixedSpread,Balanced,100.302475,100.294857,100.386905,0.007733,-10,1068.457430,65.432685,1056,734
663,FixedSpread,Balanced,100.302689,100.294857,100.386905,0.007282,-10,1068.457430,65.430539,1056,736
664,FixedSpread,Balanced,100.305420,100.294857,100.386905,0.007008,-10,1068.457430,65.403230,1056,744
665,FixedSpread,Balanced,100.319086,100.294857,100.386905,0.007408,-10,1068.457430,65.266570,1056,743
666,FixedSpread,Balanced,100.310638,100.245743,100.386905,0.007470,-10,1068.457430,65.351049,1038,743
667,FixedSpread,Balanced,100.314900,100.245743,100.386905,0.007278,-10,1068.457430,65.308430,1038,753
668,FixedSpread,Balanced,100.299679,100.129407,100.386905,0.007754,0,66.000000,66.000000,1028,753
669,FixedSpread,Balanced,100.282971,100.118124,100.386905,0.008292,0,66.000000,66.000000,1023,753
670,FixedSpread,Balanced,100.274984,100.224984,100.324984,0.008273,0,66.000000,66.000000,1020,763
671,FixedSpread,Balanced,100.262931,100.224984,100.324984,0.008500,2,-134.449969,66.075894,1018,763
672,FixedSpread,Balanced,100.273856,100.224984,100.388474,0.008646,-8,868.799876,66.609029,1018,746
673,FixedSpread,Balanced,100.271611,100.224984,100.368285,0.008262,-8,868.799876,66.626985,1018,749
674,FixedSpread,Balanced,100.270197,100.224984,100.368285,0.007851,-8,868.799876,66.638299,1018,769
675,FixedSpread,Balanced,100.274941,100.224984,100.368285,0.007664,-8,868.799876,66.600349,1019,769
676,FixedSpread,Balanced,100.258330,100.081907,100.368285,0.008201,0,67.000000,67.000000,1008,769
677,FixedSpread,Balanced,100.268155,100.081907,100.368285,0.008298,0,67.000000,67.000000,1008,767
678,FixedSpread,Balanced,100.268322,100.081907,100.368285,0.007811,0,67.000000,67.000000,1008,778
679,FixedSpread,Balanced,100.272359,100.176602,100.368285,0.007584,0,67.000000,67.000000,1021,778
680,FixedSpread,Balanced,100.276248,100.226248,100.326248,0.007362,0,67.000000,67.000000,1045,788
681,FixedSpread,Balanced,100.286205,100.226248,100.326248,0.007518,-8,869.609987,67.320344,1045,780
682,FixedSpread,Balanced,100.296849,100.226248,100.388474,0.007706,-10,1070.262483,67.293995,1045,766
683,FixedSpread,Balanced,100.283943,100.226248,100.388474,0.008018,-5,569.131242,67.711527,1040,766
684,FixedSpread,Balanced,100.282469,100.226248,100.388474,0.007625,-5,569.131242,67.718897,1040,770
685,FixedSpread,Balanced,100.280369,100.226248,100.301096,0.007294,-5,569.131242,67.729395,1040,787
686,FixedSpread,Balanced,100.275983,100.226248,100.301096,0.007119,-5,569.131242,67.751329,1049,787
687,FixedSpread,Balanced,100.261244,100.176602,100.301096,0.007576,0,68.000000,68.000000,1039,787
688,FixedSpread,Balanced,100.277071,100.176602,100.388474,0.008071,0,68.000000,68.000000,1039,767
689,FixedSpread,Balanced,100.291388,100.176602,100.388785,0.008446,0,68.000000,68.000000,1039,755
690,FixedSpread,Balanced,100.289418,100.239418,100.339418,0.008058,0,68.000000,68.000000,1054,765
691,FixedSpread,Balanced,100.275132,100.176602,100.339418,0.008431,10,-934.394177,68.357144,1038,765
692,FixedSpread,Balanced,100.286190,100.176602,100.388785,0.008589,0,69.000000,69.000000,1038,750
693,FixedSpread,Balanced,100.272997,100.158187,100.388785,0.008865,0,69.000000,69.000000,1030,750
694,FixedSpread,Balanced,100.257670,100.105959,100.388785,0.009253,0,69.000000,69.000000,1020,750
695,FixedSpread,Balanced,100.257488,100.105959,100.387072,0.008709,0,69.000000,69.000000,1020,767
696,FixedSpread,Balanced,100.247633,100.064078,100.387072,0.008777,0,69.000000,69.000000,1000,767
697,FixedSpread,Balanced,100.244354,100.103020,100.387072,0.008447,0,69.000000,69.000000,1017,767
698,FixedSpread,Balanced,100.240336,100.200116,100.387072,0.008182,0,69.000000,69.000000,1019,767
699,FixedSpread,Balanced,100.238077,100.200116,100.387072,0.007826,0,69.000000,69.000000,1026,767
700,FixedSpread,Balanced,100.239728,100.200116,100.289728,0.007456,0,69.000000,69.000000,1045,777
701,FixedSpread,Balanced,100.253439,100.200116,100.387072,0.007831,-10,1071.897281,69.362894,1045,760
702,FixedSpread,Balanced,100.240244,100.200116,100.387072,0.008153,-10,1071.897281,69.494843,1044,760
703,FixedSpread,Balanced,100.223404,100.189728,100.387072,0.008674,-7,771.328096,69.764266,1040,760
704,FixedSpread,Balanced,100.228107,100.189728,100.387072,0.008436,-7,771.328096,69.731348,1048,760
705,FixedSpread,Balanced,100.240571,100.189728,100.394154,0.008678,-7,771.328096,69.644097,1048,741
706,FixedSpread,Balanced,100.244198,100.189728,100.394154,0.008374,-7,771.328096,69.618713,1049,741
707,FixedSpread,Balanced,100.231163,100.189728,100.394154,0.008654,-4,470.758912,69.834259,1046,741
708,FixedSpread,Balanced,100.217261,100.103020,100.394154,0.008969,0,70.000000,70.000000,1026,741
709,FixedSpread,Balanced,100.208228,100.066615,100.394154,0.008973,0,70.000000,70.000000,1007,741
710,FixedSpread,Balanced,100.199556,100.149556,100.249556,0.008955,0,70.000000,70.000000,1014,751
711,FixedSpread,Balanced,100.196425,100.158621,100.249556,0.008605,0,70.000000,70.000000,1034,751
712,FixedSpread,Balanced,100.206955,100.158621,100.394154,0.008721,-10,1072.495562,70.426013,1034,740
713,FixedSpread,Balanced,100.208010,100.158621,100.394154,0.008261,-10,1072.495562,70.415462,1039,740
714,FixedSpread,Balanced,100.218345,100.158621,100.399286,0.008385,-10,1072.495562,70.312116,1039,722
715,FixedSpread,Balanced,100.222789,100.158621,100.399286,0.008149,-10,1072.495562,70.267671,1041,722
716,FixedSpread,Balanced,100.225599,100.158621,100.254865,0.007828,-10,1072.495562,70.239572,1041,729
717,FixedSpread,Balanced,100.230012,100.158621,100.254865,0.007624,-10,1072.495562,70.195444,1041,749
718,FixedSpread,Balanced,100.230490,100.200419,100.254865,0.007195,-10,1072.495562,70.190666,1051,749
719,FixedSpread,Balanced,100.229717,100.200419,100.254865,0.006809,-10,1072.495562,70.198393,1051,754
720,FixedSpread,Balanced,100.242772,100.200419,100.292772,0.007184,-10,1072.495562,70.067845,1061,757
721,FixedSpread,Balanced,100.228646,100.192772,100.292772,0.007601,-4,471.338932,70.424346,1045,757
722,FixedSpread,Balanced,100.224402,100.192772,100.253272,0.007399,-4,471.338932,70.441323,1045,768
723,FixedSpread,Balanced,100.223982,100.192772,100.253272,0.006980,-4,471.338932,70.443002,1054,768
724,FixedSpread,Balanced,100.216633,100.192772,100.253272,0.007003,-2,270.953388,70.520123,1052,768
725,FixedSpread,Balanced,100.206353,100.158621,100.253272,0.007199,0,70.567845,70.567845,1043,768
726,FixedSpread,Balanced,100.195330,100.158621,100.253272,0.007429,0,70.567845,70.567845,1039,768
727,FixedSpread,Balanced,100.196452,100.158621,100.253272,0.007050,0,70.567845,70.567845,1039,787
728,FixedSpread,Balanced,100.181479,100.149556,100.253272,0.007526,7,-630.479049,70.791302,1023,787
729,FixedSpread,Balanced,100.170754,100.082201,100.253272,0.007718,10,-930.927718,70.779818,1010,787
730,FixedSpread,Balanced,100.158256,100.108256,100.208256,0.008004,10,-930.927718,70.654844,1003,797
731,FixedSpread,Balanced,100.160650,100.108256,100.208256,0.007668,10,-930.927718,70.678785,1012,797
732,FixedSpread,Balanced,100.143733,100.046823,100.208256,0.008223,20,-1932.010279,70.864390,995,797
733,FixedSpread,Balanced,100.151576,100.046823,100.253272,0.008200,10,-929.927718,71.588047,995,777
734,FixedSpread,Balanced,100.153811,100.046823,100.244113,0.007842,10,-929.927718,71.610392,995,792
